ImgID,Data_Logger,Name_Title,Creator,Publication_place,Publisher,Date_of_Publication,Decade,Country,Description,ProvID,Form_of_copy,Research_Trip,Material,Copyright_Owner,Copyright_Status,File_name,Picture_Format,Compression_type,Scan_Resolution,Colour_Space,BIT_Depth,cnts_abundance,cnts_agriculture,cnts_army,cnts_artisan_crafts,cnts_barbarism,cnts_border,cnts_civilization,cnts_classical_themes,cnts_climate,cnts_colonial_era,cnts_conquest,cnts_desert,cnts_empire,cnts_exhibitions,cnts_expeditions,cnts_fauna_and_flora,cnts_festivals,cnts_fossils,cnts_frontier,cnts_gendered_allegories,cnts_heroes,cnts_immigration,cnts_independence_era,cnts_industry,cnts_infrastructure,cnts_material_culture,cnts_mestizaje,cnts_navy,cnts_parks,cnts_popular_culture,cnts_prehistory,cnts_race,cnts_religion,cnts_rural,cnts_science,cnts_slavery,cnts_tropics,cnts_urban,cnts_warfare,cnts_work,dsc_anthropology,dsc_economy,dsc_education,dsc_fine_arts,dsc_folklore,dsc_geography,dsc_history,dsc_landscape,dsc_literature,dsc_medicine,dsc_natural_history,dsc_orientalism_exoticism,dsc_philology,dsc_progress,dsc_social_question,kycpt_body,kycpt_heritage,kycpt_monument,kycpt_nature,kycpt_relic,kycpt_space,kycpt_the_other,mad_architecture,mad_cartography,mad_exhibitions,mad_museums,mad_painting,mad_photography,mad_sculpture,mad_writing,cnts_indians,institution,cnts_arts,cnts_republic,dsc_other,kycpt_origin,mad_collecting,cnts_commodity,cnts_health_disease,cnts_leisure
2075,JS Fraser,**O engenheiro A. Wunderwald com seus amigos,"Niemeyer, Louis",Santa Catarina,,1866,1860s,Brazil,"Louis Niemeyer, O engenheiro A. Wunderwald com seus amigos, from the album Visstas photographicas da Colônia Dona Francisca tirades por L. Niemeyer, dedicados pelo autor ao Imperador D. Pedro II (Santa Catarina, ca. 1866) albumen 13,5 x 13,5.  Illustration from Pedro Vasquez, Dom Pedro II e a fotografia no Brasil.  Rio de Janeiro:  Editora Index, 1986.",1.0,colour slide,JA RJ2003,book illustration,Casa de Rui Barbosa,"UK, Birkbeck",RJ14-29,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,academic,0,0,0,0,0,0,0,0
2378,JS Fraser,"**Brésil, entre 1870 et 1899 (Bahia:  indios botocudos, negras bahianas)","Ferrez, Marc",,,,,Brazil,"Bahia:  indios botocudos, negras bahianas from Marc Ferrez, Brésil, entre 1870 et 1899.  (72 fotos, papel albuminado).",,colour slide,JA RJ 2000,black and white photo,,"UK, Birkbeck",BN04741,jpg,progressive,3.0,greyscale,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,academic,0,0,0,0,0,0,0,0
2090,JS Fraser,**Igreja católitca da rua da Telheira,"Niemeyer, Louis",Santa Catarina,,1866,1860s,Brazil,"Louis Niemeyer, Igreja católitca da rua da Telheira, from the album Visstas photographicas da Colônia Dona Francisca tirades por L. Niemeyer, dedicados pelo autor ao Imperador D. Pedro II (Santa Catarina, ca. 1866) albumen 22 x 20.  Illustration from Pedro Vasquez, Dom Pedro II e a fotografia no Brasil.  Rio de Janeiro:  Editora Index, 1986.",1.0,colour slide,JA RJ2003,book illustration,Casa de Rui Barbosa,"UK, Birkbeck",RJ14-28,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,academic,0,0,0,0,0,0,0,0
2092,JS Fraser,**Plantas no jardim do Palácio do Conde d’Eu em Laranjeiras,"Klumb, Revert Henrique",Rio de Janeiro,,1866,1860s,Brazil,"Revert Henrique Klumb, Plantas no jardim do Palácio do Conde d’Eu em Laranjeiras (Rio de Janeiro 1866), carte de visite, albumen 5,2 x 9 cm, Coleção D. Pedro de Orléans e Bragança.  Illustration from Pedro Vasquez, Dom Pedro II e a fotografia no Brasil.  Rio de Janeiro:  Editora Index, 1986.",1.0,colour slide,JA RJ2003,book illustration,Casa de Rui Barbosa,"UK, Birkbeck",RJ14-27,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,academic,0,0,0,0,0,0,0,0
2094,JS Fraser,**Cascata dos Correas,"Klumb, Revert Henrique",Rio de Janiero,,1872,1870s,Brazil,"Revert Henrique Klumb, Cascata dos Correas, from the album Doce horas em diligência – Guia do viajante de Petrópolis à Juiz de For a (Rio de Janeiro:  Klumb – J.J. Da Costa Pereira Braga 1872), photographic offprint.  Illustration from Pedro Vasquez, Dom Pedro II e a fotografia no Brasil.  Rio de Janeiro:  Editora Index, 1986.",1.0,colour slide,JA RJ2003,book illustration,Casa de Rui Barbosa,"UK, Birkbeck",RJ14-26,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,academic,0,0,0,0,0,0,0,0
2096,JS Fraser,"**O Dedo de Deus, em Teresópolis","Leuzinger, George",Rio de Janeiro,,1867,1860s,Brazil,"George Leuzinger, O Dedo de Deus, em Teresópolis (Rio de Janeiro 1867), albumen 19,3 x 25,1 cm, Coleção D. Pedro de Orléans e Bragança.  Illustration from Pedro Vasquez, Dom Pedro II e a fotografia no Brasil.  Rio de Janeiro:  Editora Index, 1986.",1.0,colour slide,JA RJ2003,book illustration,Casa de Rui Barbosa,"UK, Birkbeck",RJ14-25,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,-1,0,0,0,academic,0,0,0,0,0,0,0,0
2377,JS Fraser,"**Brésil, entre 1870 et 1899 (Rio de Janeiro – Jardim Botânico, Alameda das Palmeiras e Bambus)","Ferrez, Marc",,,,,Brazil,"Rio de Janeiro – Jardim Botânico, Alameda das Palmeiras e Bambus from Marc Ferrez, Brésil, entre 1870 et 1899.  (72 fotos, papel albuminado).",,colour slide,JA RJ 2000,black and white photo,,"UK, Birkbeck",BN04740,jpg,progressive,3.0,greyscale,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,academic,0,0,0,0,0,0,0,0
2373,JS Fraser,"**Brésil, entre 1870 et 1899 (Minas Gerais, colheita de café)","Ferrez, Marc",,,,,Brazil,"Minas Gerais, colheita de café from Marc Ferrez, Brésil, entre 1870 et 1899.  (72 fotos, papel albuminado).",,colour slide,JA RJ 2000,black and white photo,,"UK, Birkbeck",BN04687,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,academic,0,0,0,0,0,0,0,0
2105,JS Fraser,"**Souvenir de la République Argentine à l’Exposition Internationale du Nord de la France, à Roubaix",,,,1911,after 1910,Argentina,"Illustration from Argentina – 1911 – Souvenir de la République Argentine à l’Exposition Internationale du Nord de la France, à Roubaix.",30.0,colour slide,JA IB2000,book illustration,"Iberoamerikanisches Institut,","UK, Birkbeck",IB20-32,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,academic,0,0,0,0,0,0,0,0
2106,JS Fraser,"**Souvenir de la République Argentine à l’Exposition Internationale du Nord de la France, à Roubaix",,,,1911,after 1910,Argentina,"Illustration from Argentina – 1911 – Souvenir de la République Argentine à l’Exposition Internationale du Nord de la France, à Roubaix.",30.0,colour slide,JA IB2000,book illustration,"Iberoamerikanisches Institut,","UK, Birkbeck",IB20-31,jpg,progressive,3.0,greyscale,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,academic,0,0,0,0,0,0,0,0
2107,JS Fraser,"**Souvenir de la République Argentine à l’Exposition Internationale du Nord de la France, à Roubaix.",,,,1911,after 1910,Argentina,"Illustration from Argentina – 1911 – Souvenir de la République Argentine à l’Exposition Internationale du Nord de la France, à Roubaix.",30.0,colour slide,JA IB2000,book illustration,"Iberoamerikanisches Institut,","UK, Birkbeck",IB20-30,jpg,progressive,3.0,greyscale,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,academic,0,0,0,0,0,0,0,0
2108,JS Fraser,"**Souvenir de la République Argentine à l’Exposition Internationale du Nord de la France, à Roubaix.",,,,1911,after 1910,Argentina,"Illustration from Argentina – 1911 – Souvenir de la République Argentine à l’Exposition Internationale du Nord de la France, à Roubaix.",30.0,colour slide,JA IB2000,book illustration,"Iberoamerikanisches Institut,","UK, Birkbeck",IB20-29,jpg,progressive,3.0,greyscale,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,academic,0,0,0,0,0,0,0,0
2109,JS Fraser,"**Souvenir de la République Argentine à l’Exposition Internationale du Nord de la France, à Roubaix.",,,,1911,after 1910,Argentina,"**Illustration from Argentina – 1911 – Souvenir de la République Argentine à l’Exposition Internationale du Nord de la France, à Roubaix.",30.0,colour slide,JA IB2000,book illustration,"Iberoamerikanisches Institut,","UK, Birkbeck",IB20-28,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,academic,0,0,0,0,0,0,0,0
2110,JS Fraser,"**Souvenir de la République Argentine à l’Exposition Internationale du Nord de la France, à Roubaix.",,,,1911,after 1910,Argentina,"Illustration from Argentina – 1911 – Souvenir de la République Argentine à l’Exposition Internationale du Nord de la France, à Roubaix.",,colour slide,JA IB2000,book illustration,"Iberoamerikanisches Institut,","UK, Birkbeck",IB20-27,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,academic,0,0,0,0,0,0,0,0
2111,JS Fraser,**El Partido de Bahia Blanca,Comisión del Partido de Bahia Blanca,Buenos Aires,Moreno 130,1869,1860s,Argentina,"Cover to El Partido de Bahia Blanca, Informe a la Comisión de la Exposición Nacional de Córdoba por la Comisión Especial de aquel Partido, Buenos Aires:  Moreno 130, 1869.",30.0,colour slide,JA IB2000,black and white pamphlet,"Iberoamerikanisches Institut,","UK, Birkbeck",IB20-26,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,academic,0,0,0,0,0,0,0,0
2112,JS Fraser,**El Partido de Bahia Blanca,Comisión del Partido de Bahia Blanca,Buenos Aires,Moreno 130,1869,1860s,Argentina,"Back cover to El Partido de Bahia Blanca, Informe a la Comisión de la Exposición Nacional de Córdoba por la Comisión Especial de aquel Partido, Buenos Aires:  Moreno 130, 1869.",30.0,colour slide,JA IB2000,black and white pamphlet,"Iberoamerikanisches Institut,","UK, Birkbeck",IB20-25,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,academic,0,0,0,0,0,0,0,0
2113,JS Fraser,**La République Argentine,,,,1913,after 1910,Argentina,"La République Argentine, Publication du Commissariat Générale de la Section Argentine ‘Museo Social Argentino’, A l’Exposition Universelle et Internationale de Gand (Belgique), 1913.",30.0,colour slide,JA IB2000,catalogue,"Iberoamerikanisches Institut,","UK, Birkbeck",IB20-24,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,academic,0,0,0,0,0,0,0,0
2114,JS Fraser,**La République Argentine,,,,1913,after 1910,Argentina,"La République Argentine, Publication du Commissariat Générale de la Section Argentine ‘Museo Social Argentino’, A l’Exposition Universelle et Internationale de Gand (Belgique), 1913.",30.0,colour slide,JA IB2000,book illustration,"Iberoamerikanisches Institut,","UK, Birkbeck",IB20-23,jpg,progressive,3.0,greyscale,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,0,0,0,0,0,academic,0,0,0,0,0,0,0,0
2115,JS Fraser,**La République Argentine,,,,1913,after 1910,Argentina,"La République Argentine, Publication du Commissariat Générale de la Section Argentine ‘Museo Social Argentino’, A l’Exposition Universelle et Internationale de Gand (Belgique), 1913.",30.0,colour slide,JA IB2000,book illustration,"Iberoamerikanisches Institut,","UK, Birkbeck",IB20-22,jpg,progressive,3.0,greyscale,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,academic,0,0,0,0,0,0,0,0
2116,JS Fraser,**La République Argentine,,,,1913,after 1910,Argentina,"La République Argentine, Publication du Commissariat Générale de la Section Argentine ‘Museo Social Argentino’, A l’Exposition Universelle et Internationale de Gand (Belgique), 1913.",30.0,colour slide,JA IB2000,book illustration,"Iberoamerikanisches Institut,","UK, Birkbeck",IB20-21,jpg,progressive,3.0,greyscale,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,academic,0,0,0,0,0,0,0,0
2117,JS Fraser,**La République Argentine,,,,1913,after 1910,Argentina,"La République Argentine, Publication du Commissariat Générale de la Section Argentine ‘Museo Social Argentino’, A l’Exposition Universelle et Internationale de Gand (Belgique), 1913.",30.0,colour slide,JA IB2000,book illustration,"Iberoamerikanisches Institut,","UK, Birkbeck",IB20-20,jpg,progressive,3.0,greyscale,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,academic,0,0,0,0,0,0,0,0
2118,JS Fraser,**La République Argentine,,,,1913,after 1910,Argentina,"La République Argentine, Publication du Commissariat Générale de la Section Argentine ‘Museo Social Argentino’, A l’Exposition Universelle et Internationale de Gand (Belgique), 1913.",30.0,colour slide,JA IB2000,book illustration,"Iberoamerikanisches Institut,","UK, Birkbeck",IB20-19,jpg,progressive,3.0,greyscale,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,academic,0,0,0,0,0,0,0,0
2119,JS Fraser,**La République Argentine,,,,1913,after 1910,Argentina,"La République Argentine, Publication du Commissariat Générale de la Section Argentine ‘Museo Social Argentino’, A l’Exposition Universelle et Internationale de Gand (Belgique), 1913.",30.0,colour slide,JA IB2000,book illustration,"Iberoamerikanisches Institut,","UK, Birkbeck",IB20-18,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,academic,0,0,0,0,0,0,0,0
2120,JS Fraser,**La République Argentine,,,,1913,after 1910,Argentina,"La République Argentine, Publication du Commissariat Générale de la Section Argentine ‘Museo Social Argentino’, A l’Exposition Universelle et Internationale de Gand (Belgique), 1913.",30.0,colour slide,JA IB2000,book illustration,"Iberoamerikanisches Institut,","UK, Birkbeck",IB20-17,jpg,progressive,3.0,greyscale,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,academic,0,0,0,0,0,0,0,0
2121,JS Fraser,**La République Argentine,,,,1913,after 1910,Argentina," La République Argentine, Publication du Commissariat Générale de la Section Argentine ‘Museo Social Argentino’, A l’Exposition Universelle et Internationale de Gand (Belgique), 1913.",30.0,colour slide,JA IB2000,book illustration,"Iberoamerikanisches Institut,","UK, Birkbeck",IB20-16,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,academic,0,0,0,0,0,0,0,0
2122,JS Fraser,**La République Argentine,,,,1913,after 1910,Argentina,"La République Argentine, Publication du Commissariat Générale de la Section Argentine ‘Museo Social Argentino’, A l’Exposition Universelle et Internationale de Gand (Belgique), 1913.",30.0,colour slide,JA IB2000,book illustration,"Iberoamerikanisches Institut,","UK, Birkbeck",IB20-15,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,academic,0,0,0,0,0,0,0,0
2123,JS Fraser,**La République Argentine,,,,1913,after 1910,Argentina,"La République Argentine, Publication du Commissariat Générale de la Section Argentine ‘Museo Social Argentino’, A l’Exposition Universelle et Internationale de Gand (Belgique), 1913.",30.0,colour slide,JA IB2000,book illustration,"Iberoamerikanisches Institut,","UK, Birkbeck",IB20-14,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,academic,0,0,0,0,0,0,0,0
2124,JS Fraser,**La République Argentine,,,,1913,after 1910,Argentina,"La République Argentine, Publication du Commissariat Générale de la Section Argentine ‘Museo Social Argentino’, A l’Exposition Universelle et Internationale de Gand (Belgique), 1913.",30.0,colour slide,JA IB2000,book illustration,"Iberoamerikanisches Institut,","UK, Birkbeck",IB20-13,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,academic,0,0,0,0,0,0,0,0
2136,JS Fraser,**La Astronomía,"Cormon, Fernand",,,,,Argentina,"Fresco from the Argentine Pavillion of 1889 entitled La Astronomía by Fernand Cormon.  Illustration from Eduardo Schiaffino, La pintura y la escultura en la Argentina, Paris:  edición del autor, 1933.",30.0,colour slide,JA IB2000,book illustration,"Iberoamerikanisches Institut,","UK, Birkbeck",IB21-26,jpg,progressive,3.0,greyscale,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,0,0,academic,0,0,0,0,0,0,0,0
2131,JS Fraser,**La vuelta al hogar,"Mendilaharzu, Graciano",Buenos Aires,,n.d.,,Argentina,"Graciano Mendilaharzu, La vuelta al hogar (no date), from the collection of El Museo Nacional de Bellas Artes, Buenos Aires.  Illustration taken from Eduardo Schiaffino, La pintura y la escultura en la Argentina, Paris:  edición del autor, 1933.",30.0,colour slide,JA IB2000,book illustration,"Iberoamerikanisches Institut,","UK, Birkbeck",IB21-31,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,academic,0,0,0,0,0,0,0,0
2132,JS Fraser,**El jurado de pintura y escultura,,,,,,Argentina,"El jurado de pintura y escultura, 1a Exposición del Ateneo (izquierda a derecha:  Schiaffino, Sivori, De la Cárcova, Ballerini, Boneo; de pie:  Della Valle, Correa, Morales, Bonetti).  Illustration from Eduardo Schiaffino, La pintura y la escultura en la Argentina, Paris:  edición del autor, 1933.",30.0,colour slide,JA IB2000,book illustration,"Iberoamerikanisches Institut,","UK, Birkbeck",IB21-30,jpg,progressive,3.0,greyscale,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,academic,0,0,0,0,0,0,0,0
2133,J Andermann,Adriano E. Rossi,"Rossi, Adriano E.",Buenos Aires,,,1890s,Argentina,"Illustration from Eduardo Schiaffino, La pintura y la escultura en la Argentina, Paris:  edición del autor, 1933. Rossi was an art collector of Italian origin, whose donation formed the core of the Argentine Museo Nacional de Bellas Artes at the time of its inauguration in 1896.",30.0,colour slide,JA IB2000,book illustration,"Iberoamerikanisches Institut,","UK, Birkbeck",IB21-29,jpg,progressive,3.0,greyscale,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,academic,-1,0,0,0,-1,0,0,0
2134,JS Fraser,**La Escultura,"Lefebvre, Jules",,,,,Argentina,"Fresco entitled 'La Escultura' by Jules Lefebvre from the Argentine Pavillion of 1889.   Illustration from Eduardo Schiaffino, La pintura y la escultura en la Argentina, Paris:  edición del autor, 1933.",30.0,colour slide,JA IB2000,book illustration,"Iberoamerikanisches Institut,","UK, Birkbeck",IB21-28,jpg,progressive,3.0,greyscale,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,0,0,academic,0,0,0,0,0,0,0,0
2135,JS Fraser,**La Física,"Merson, Luc Olivier",,,,,Argentina,"Fresco from the Argentine Pavillion of 1889 entitled La Física  by Luc Olivier Merson.  Illustration from Eduardo Schiaffino, La pintura y la escultura en la Argentina, Paris:  edición del autor, 1933.",30.0,colour slide,JA IB2000,book illustration,"Iberoamerikanisches Institut,","UK, Birkbeck",IB21-27,jpg,progressive,3.0,greyscale,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,0,0,academic,0,0,0,0,0,0,0,0
2137,JS Fraser,**La Agricultura,"Roll, Alfred Ph.",,,,,Argentina,"Fresco from the Argentine Pavillion of 1889 entitled La Agricultura by Alfred Ph. Roll.  Illustration from Eduardo Schiaffino, La pintura y la escultura en la Argentina, Paris:  edición del autor, 1933.",30.0,colour slide,JA IB2000,book illustration,"Iberoamerikanisches Institut,","UK, Birkbeck",IB21-25,jpg,progressive,3.0,greyscale,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,-1,0,-1,0,0,0,0,academic,0,0,0,0,0,0,0,0
